    x         y           z
 -14.450  0.4834E-29  0.1450E-30
 -14.420  0.3190E-22  0.9571E-24
 -14.390  0.2849E-16  0.8547E-18
 -14.360  0.3444E-11  0.1033E-12
 -14.330  0.5633E-07  0.1690E-08
 -14.300  0.1247E-03  0.3743E-05
 -14.270  0.3736E-01  0.1125E-02
 -14.240  0.1515E+01  0.4657E-01
 -14.210  0.8312E+01  0.2959E+00
 -14.180  0.6173E+01  0.4811E+00
 -14.150  0.6205E+00  0.4997E+00
 -14.120  0.5417E-01  0.5013E+00
 -14.090  0.3493E+01  0.6061E+00
 -14.060  0.3611E+02  0.1690E+01
 -14.030  0.5053E+02  0.3205E+01
 -14.000  0.9569E+01  0.3492E+01
 -13.970  0.2453E+00  0.3500E+01
 -13.940  0.8509E-03  0.3500E+01
 -13.910  0.3996E-06  0.3500E+01
 -13.880  0.6145E-08  0.3500E+01
 -13.850  0.3258E-04  0.3500E+01
 -13.820  0.2347E-01  0.3501E+01
 -13.790  0.2289E+01  0.3569E+01
 -13.760  0.3022E+02  0.4476E+01
 -13.730  0.5399E+02  0.6095E+01
 -13.700  0.1305E+02  0.6487E+01
 -13.670  0.5087E+00  0.6502E+01
 -13.640  0.4988E+01  0.6652E+01
 -13.610  0.4133E+02  0.7892E+01
 -13.580  0.4639E+02  0.9284E+01
 -13.550  0.7050E+01  0.9495E+01
 -13.520  0.1450E+00  0.9500E+01
 -13.490  0.4040E-03  0.9500E+01
 -13.460  0.1524E-06  0.9500E+01
 -13.430  0.7779E-11  0.9500E+01
 -13.400  0.5559E-16  0.9500E+01
 -13.370  0.4864E-12  0.9500E+01
 -13.340  0.1771E-07  0.9500E+01
 -13.310  0.8723E-04  0.9500E+01
 -13.280  0.5817E-01  0.9501E+01
 -13.250  0.5251E+01  0.9659E+01
 -13.220  0.6415E+02  0.1158E+02
 -13.190  0.1061E+03  0.1477E+02
 -13.160  0.2374E+02  0.1548E+02
 -13.130  0.7193E+00  0.1550E+02
 -13.100  0.2950E-02  0.1550E+02
 -13.070  0.8192E-03  0.1550E+02
 -13.040  0.2385E+00  0.1551E+02
 -13.010  0.9418E+01  0.1579E+02
 -12.980  0.5033E+02  0.1730E+02
 -12.950  0.3640E+02  0.1839E+02
 -12.920  0.3563E+01  0.1850E+02
 -12.890  0.4719E-01  0.1850E+02
 -12.860  0.8460E-04  0.1850E+02
 -12.830  0.2053E-07  0.1850E+02
 -12.800  0.1310E-08  0.1850E+02
 -12.770  0.9579E-05  0.1850E+02
 -12.740  0.9513E-02  0.1850E+02
 -12.710  0.1288E+01  0.1854E+02
 -12.680  0.2405E+02  0.1926E+02
 -12.650  0.6420E+02  0.2119E+02
 -12.620  0.4321E+02  0.2248E+02
 -12.590  0.1319E+03  0.2644E+02
 -12.560  0.1330E+03  0.3043E+02
 -12.530  0.1869E+02  0.3099E+02
 -12.500  0.4227E+01  0.3112E+02
 -12.470  0.3769E+02  0.3225E+02
 -12.440  0.5562E+02  0.3392E+02
 -12.410  0.6675E+02  0.3592E+02
 -12.380  0.1000E+03  0.3892E+02
 -12.350  0.3396E+02  0.3994E+02
 -12.320  0.2060E+01  0.4000E+02
 -12.290  0.5283E+01  0.4016E+02
 -12.260  0.6423E+02  0.4209E+02
 -12.230  0.1061E+03  0.4527E+02
 -12.200  0.3272E+02  0.4625E+02
 -12.170  0.1157E+03  0.4972E+02
 -12.140  0.2662E+03  0.5771E+02
 -12.110  0.1422E+03  0.6197E+02
 -12.080  0.1813E+02  0.6252E+02
 -12.050  0.2558E+02  0.6329E+02
 -12.020  0.1187E+03  0.6685E+02
 -11.990  0.1307E+03  0.7077E+02
 -11.960  0.7071E+02  0.7289E+02
 -11.930  0.1135E+03  0.7629E+02
 -11.900  0.4966E+02  0.7778E+02
 -11.870  0.8648E+02  0.8038E+02
 -11.840  0.2290E+03  0.8725E+02
 -11.810  0.1931E+03  0.9304E+02
 -11.780  0.3576E+02  0.9412E+02
 -11.750  0.4221E+02  0.9538E+02
 -11.720  0.6892E+02  0.9745E+02
 -11.690  0.6391E+02  0.9937E+02
 -11.660  0.2008E+02  0.9997E+02
 -11.630  0.9524E+00  0.1000E+03
 -11.600  0.6157E-02  0.1000E+03
 -11.570  0.5390E-05  0.1000E+03
 -11.540  0.6386E-09  0.1000E+03
 -11.510  0.1024E-13  0.1000E+03
 -11.480  0.2222E-19  0.1000E+03
 -11.450  0.6524E-26  0.1000E+03
 -11.420  0.2593E-33  0.1000E+03
 -11.390  0.1395E-41  0.1000E+03
 -11.360  0.1015E-50  0.1000E+03
 -11.330  0.1000E-60  0.1000E+03
 -11.300  0.1333E-71  0.1000E+03
 -11.270  0.2835E-82  0.1000E+03
 -11.240  0.2603E-82  0.1000E+03
 -11.210  0.2603E-82  0.1000E+03
 -11.180  0.2603E-82  0.1000E+03
 -11.150  0.2603E-82  0.1000E+03
 -11.120  0.2603E-82  0.1000E+03
 -11.090  0.2603E-82  0.1000E+03
 -11.060  0.2603E-82  0.1000E+03
 -11.030  0.2603E-82  0.1000E+03
 -11.000  0.2603E-82  0.1000E+03
 -10.970  0.2603E-82  0.1000E+03
 -10.940  0.2603E-82  0.1000E+03
 -10.910  0.2603E-82  0.1000E+03
 -10.880  0.2603E-82  0.1000E+03
 -10.850  0.2603E-82  0.1000E+03
 -10.820  0.2603E-82  0.1000E+03
 -10.790  0.2603E-82  0.1000E+03
 -10.760  0.2603E-82  0.1000E+03
 -10.730  0.2603E-82  0.1000E+03
 -10.700  0.2603E-82  0.1000E+03
 -10.670  0.2603E-82  0.1000E+03
 -10.640  0.2603E-82  0.1000E+03
 -10.610  0.2603E-82  0.1000E+03
 -10.580  0.2603E-82  0.1000E+03
 -10.550  0.2603E-82  0.1000E+03
 -10.520  0.2603E-82  0.1000E+03
 -10.490  0.2603E-82  0.1000E+03
 -10.460  0.2603E-82  0.1000E+03
 -10.430  0.2603E-82  0.1000E+03
 -10.400  0.2603E-82  0.1000E+03
 -10.370  0.2603E-82  0.1000E+03
 -10.340  0.2603E-82  0.1000E+03
 -10.310  0.2603E-82  0.1000E+03
 -10.280  0.2603E-82  0.1000E+03
 -10.250  0.2603E-82  0.1000E+03
 -10.220  0.2603E-82  0.1000E+03
 -10.190  0.2603E-82  0.1000E+03
 -10.160  0.2603E-82  0.1000E+03
 -10.130  0.2603E-82  0.1000E+03
 -10.100  0.2603E-82  0.1000E+03
 -10.070  0.2603E-82  0.1000E+03
 -10.040  0.2603E-82  0.1000E+03
 -10.010  0.2603E-82  0.1000E+03
  -9.980  0.2603E-82  0.1000E+03
  -9.950  0.2603E-82  0.1000E+03
  -9.920  0.2603E-82  0.1000E+03
  -9.890  0.2603E-82  0.1000E+03
  -9.860  0.2603E-82  0.1000E+03
  -9.830  0.2603E-82  0.1000E+03
  -9.800  0.2603E-82  0.1000E+03
  -9.770  0.2603E-82  0.1000E+03
  -9.740  0.2603E-82  0.1000E+03
  -9.710  0.2603E-82  0.1000E+03
  -9.680  0.2603E-82  0.1000E+03
  -9.650  0.2603E-82  0.1000E+03
  -9.620  0.2603E-82  0.1000E+03
  -9.590  0.2603E-82  0.1000E+03
  -9.560  0.2603E-82  0.1000E+03
  -9.530  0.2603E-82  0.1000E+03
  -9.500  0.2603E-82  0.1000E+03
  -9.470  0.2603E-82  0.1000E+03
  -9.440  0.2603E-82  0.1000E+03
  -9.410  0.2603E-82  0.1000E+03
  -9.380  0.2603E-82  0.1000E+03
  -9.350  0.2603E-82  0.1000E+03
  -9.320  0.2603E-82  0.1000E+03
  -9.290  0.2603E-82  0.1000E+03
  -9.260  0.2603E-82  0.1000E+03
  -9.230  0.2603E-82  0.1000E+03
  -9.200  0.2603E-82  0.1000E+03
  -9.170  0.2603E-82  0.1000E+03
  -9.140  0.2603E-82  0.1000E+03
  -9.110  0.2603E-82  0.1000E+03
  -9.080  0.2603E-82  0.1000E+03
  -9.050  0.2603E-82  0.1000E+03
  -9.020  0.2603E-82  0.1000E+03
  -8.990  0.2603E-82  0.1000E+03
  -8.960  0.2603E-82  0.1000E+03
  -8.930  0.2603E-82  0.1000E+03
  -8.900  0.2603E-82  0.1000E+03
  -8.870  0.2603E-82  0.1000E+03
  -8.840  0.2603E-82  0.1000E+03
  -8.810  0.2603E-82  0.1000E+03
  -8.780  0.2603E-82  0.1000E+03
  -8.750  0.2603E-82  0.1000E+03
  -8.720  0.2603E-82  0.1000E+03
  -8.690  0.2603E-82  0.1000E+03
  -8.660  0.2603E-82  0.1000E+03
  -8.630  0.2603E-82  0.1000E+03
  -8.600  0.2603E-82  0.1000E+03
  -8.570  0.2603E-82  0.1000E+03
  -8.540  0.2603E-82  0.1000E+03
  -8.510  0.2603E-82  0.1000E+03
  -8.480  0.2603E-82  0.1000E+03
  -8.450  0.2603E-82  0.1000E+03
  -8.420  0.2603E-82  0.1000E+03
  -8.390  0.2603E-82  0.1000E+03
  -8.360  0.2603E-82  0.1000E+03
  -8.330  0.2603E-82  0.1000E+03
  -8.300  0.2603E-82  0.1000E+03
  -8.270  0.2603E-82  0.1000E+03
  -8.240  0.2603E-82  0.1000E+03
  -8.210  0.2603E-82  0.1000E+03
  -8.180  0.2603E-82  0.1000E+03
  -8.150  0.2603E-82  0.1000E+03
  -8.120  0.2603E-82  0.1000E+03
  -8.090  0.2603E-82  0.1000E+03
  -8.060  0.2603E-82  0.1000E+03
  -8.030  0.2603E-82  0.1000E+03
  -8.000  0.2603E-82  0.1000E+03
  -7.970  0.2603E-82  0.1000E+03
  -7.940  0.2603E-82  0.1000E+03
  -7.910  0.2603E-82  0.1000E+03
  -7.880  0.2603E-82  0.1000E+03
  -7.850  0.2603E-82  0.1000E+03
  -7.820  0.2603E-82  0.1000E+03
  -7.790  0.2603E-82  0.1000E+03
  -7.760  0.2603E-82  0.1000E+03
  -7.730  0.2603E-82  0.1000E+03
  -7.700  0.2603E-82  0.1000E+03
  -7.670  0.2603E-82  0.1000E+03
  -7.640  0.2603E-82  0.1000E+03
  -7.610  0.2603E-82  0.1000E+03
  -7.580  0.2603E-82  0.1000E+03
  -7.550  0.2603E-82  0.1000E+03
  -7.520  0.2603E-82  0.1000E+03
  -7.490  0.2603E-82  0.1000E+03
  -7.460  0.2603E-82  0.1000E+03
  -7.430  0.2603E-82  0.1000E+03
  -7.400  0.2603E-82  0.1000E+03
  -7.370  0.2603E-82  0.1000E+03
  -7.340  0.2603E-82  0.1000E+03
  -7.310  0.2603E-82  0.1000E+03
  -7.280  0.2603E-82  0.1000E+03
  -7.250  0.2603E-82  0.1000E+03
  -7.220  0.2603E-82  0.1000E+03
  -7.190  0.2603E-82  0.1000E+03
  -7.160  0.2603E-82  0.1000E+03
  -7.130  0.2603E-82  0.1000E+03
  -7.100  0.2603E-82  0.1000E+03
  -7.070  0.2603E-82  0.1000E+03
  -7.040  0.2603E-82  0.1000E+03
  -7.010  0.2603E-82  0.1000E+03
  -6.980  0.2603E-82  0.1000E+03
  -6.950  0.2603E-82  0.1000E+03
  -6.920  0.2603E-82  0.1000E+03
  -6.890  0.2603E-82  0.1000E+03
  -6.860  0.2603E-82  0.1000E+03
  -6.830  0.2603E-82  0.1000E+03
  -6.800  0.2603E-82  0.1000E+03
  -6.770  0.2603E-82  0.1000E+03
  -6.740  0.2603E-82  0.1000E+03
  -6.710  0.2603E-82  0.1000E+03
  -6.680  0.2603E-82  0.1000E+03
  -6.650  0.2603E-82  0.1000E+03
  -6.620  0.2603E-82  0.1000E+03
  -6.590  0.2603E-82  0.1000E+03
  -6.560  0.2603E-82  0.1000E+03
  -6.530  0.2603E-82  0.1000E+03
  -6.500  0.2603E-82  0.1000E+03
  -6.470  0.2603E-82  0.1000E+03
  -6.440  0.2603E-82  0.1000E+03
  -6.410  0.2603E-82  0.1000E+03
  -6.380  0.2603E-82  0.1000E+03
  -6.350  0.2603E-82  0.1000E+03
  -6.320  0.2603E-82  0.1000E+03
  -6.290  0.1071E-73  0.1000E+03
  -6.260  0.1101E-62  0.1000E+03
  -6.230  0.1532E-52  0.1000E+03
  -6.200  0.2885E-43  0.1000E+03
  -6.170  0.7353E-35  0.1000E+03
  -6.140  0.2536E-27  0.1000E+03
  -6.110  0.1184E-20  0.1000E+03
  -6.080  0.7479E-15  0.1000E+03
  -6.050  0.6394E-10  0.1000E+03
  -6.020  0.7398E-06  0.1000E+03
  -5.990  0.1158E-02  0.1000E+03
  -5.960  0.2455E+00  0.1000E+03
  -5.930  0.7041E+01  0.1002E+03
  -5.900  0.2733E+02  0.1010E+03
  -5.870  0.1436E+02  0.1015E+03
  -5.840  0.1021E+01  0.1015E+03
  -5.810  0.1475E+00  0.1015E+03
  -5.780  0.3089E+01  0.1016E+03
  -5.750  0.9611E+01  0.1019E+03
  -5.720  0.1636E+02  0.1024E+03
  -5.690  0.8956E+02  0.1051E+03
  -5.660  0.8773E+02  0.1077E+03
  -5.630  0.3501E+02  0.1087E+03
  -5.600  0.6422E+02  0.1107E+03
  -5.570  0.6604E+02  0.1127E+03
  -5.540  0.4039E+02  0.1139E+03
  -5.510  0.4436E+01  0.1140E+03
  -5.480  0.6712E-01  0.1140E+03
  -5.450  0.1409E-03  0.1140E+03
  -5.420  0.4274E-02  0.1140E+03
  -5.390  0.7446E+00  0.1140E+03
  -5.360  0.1756E+02  0.1145E+03
  -5.330  0.5605E+02  0.1162E+03
  -5.300  0.2433E+02  0.1170E+03
  -5.270  0.1168E+02  0.1173E+03
  -5.240  0.1370E+03  0.1214E+03
  -5.210  0.2705E+03  0.1295E+03
  -5.180  0.7994E+02  0.1319E+03
  -5.150  0.2562E+02  0.1327E+03
  -5.120  0.6733E+02  0.1347E+03
  -5.090  0.7170E+02  0.1369E+03
  -5.060  0.3482E+02  0.1379E+03
  -5.030  0.1387E+02  0.1383E+03
  -5.000  0.7451E+02  0.1406E+03
  -4.970  0.1046E+03  0.1437E+03
  -4.940  0.1101E+03  0.1470E+03
  -4.910  0.8781E+02  0.1496E+03
  -4.880  0.1180E+02  0.1500E+03
  -4.850  0.9068E+01  0.1503E+03
  -4.820  0.7916E+02  0.1526E+03
  -4.790  0.9580E+02  0.1555E+03
  -4.760  0.1629E+02  0.1560E+03
  -4.730  0.2182E+02  0.1567E+03
  -4.700  0.1083E+03  0.1599E+03
  -4.670  0.1290E+03  0.1638E+03
  -4.640  0.1283E+03  0.1676E+03
  -4.610  0.5397E+02  0.1692E+03
  -4.580  0.8134E+01  0.1695E+03
  -4.550  0.2637E+00  0.1695E+03
  -4.520  0.1261E-02  0.1695E+03
  -4.490  0.1908E-05  0.1695E+03
  -4.460  0.1827E-02  0.1695E+03
  -4.430  0.4170E+00  0.1695E+03
  -4.400  0.1288E+02  0.1699E+03
  -4.370  0.5386E+02  0.1715E+03
  -4.340  0.3048E+02  0.1724E+03
  -4.310  0.2335E+01  0.1725E+03
  -4.280  0.2420E-01  0.1725E+03
  -4.250  0.3728E-04  0.1725E+03
  -4.220  0.5060E-02  0.1725E+03
  -4.190  0.1043E+01  0.1725E+03
  -4.160  0.2909E+02  0.1734E+03
  -4.130  0.1098E+03  0.1767E+03
  -4.100  0.5612E+02  0.1784E+03
  -4.070  0.4034E+01  0.1785E+03
  -4.040  0.8491E+01  0.1788E+03
  -4.010  0.8495E+02  0.1813E+03
  -3.980  0.1966E+03  0.1872E+03
  -3.950  0.1005E+03  0.1902E+03
  -3.920  0.1630E+02  0.1907E+03
  -3.890  0.1000E+03  0.1937E+03
  -3.860  0.2559E+03  0.2014E+03
  -3.830  0.1814E+03  0.2068E+03
  -3.800  0.9401E+02  0.2096E+03
  -3.770  0.3216E+02  0.2106E+03
  -3.740  0.1206E+03  0.2142E+03
  -3.710  0.1332E+03  0.2182E+03
  -3.680  0.6800E+02  0.2203E+03
  -3.650  0.1138E+03  0.2237E+03
  -3.620  0.4301E+02  0.2250E+03
  -3.590  0.2360E+02  0.2257E+03
  -3.560  0.5641E+02  0.2274E+03
  -3.530  0.2003E+02  0.2280E+03
  -3.500  0.9632E+00  0.2280E+03
  -3.470  0.6268E-02  0.2280E+03
  -3.440  0.9180E-05  0.2280E+03
  -3.410  0.4732E-02  0.2280E+03
  -3.380  0.8735E+00  0.2280E+03
  -3.350  0.2557E+02  0.2288E+03
  -3.320  0.1461E+03  0.2332E+03
  -3.290  0.1830E+03  0.2387E+03
  -3.260  0.4292E+02  0.2400E+03
  -3.230  0.1573E+01  0.2400E+03
  -3.200  0.8278E-02  0.2400E+03
  -3.170  0.1609E-03  0.2400E+03
  -3.140  0.7310E-01  0.2400E+03
  -3.110  0.4670E+01  0.2401E+03
  -3.080  0.4043E+02  0.2414E+03
  -3.050  0.5273E+02  0.2429E+03
  -3.020  0.7286E+02  0.2451E+03
  -2.990  0.1057E+03  0.2483E+03
  -2.960  0.3201E+02  0.2493E+03
  -2.930  0.9433E+02  0.2521E+03
  -2.900  0.2102E+03  0.2584E+03
  -2.870  0.2075E+03  0.2646E+03
  -2.840  0.1263E+03  0.2684E+03
  -2.810  0.7046E+02  0.2705E+03
  -2.780  0.5211E+02  0.2721E+03
  -2.750  0.7089E+02  0.2742E+03
  -2.720  0.7422E+02  0.2764E+03
  -2.690  0.3317E+02  0.2774E+03
  -2.660  0.1562E+02  0.2779E+03
  -2.630  0.9020E+02  0.2806E+03
  -2.600  0.1937E+03  0.2864E+03
  -2.570  0.1497E+03  0.2909E+03
  -2.540  0.1194E+03  0.2945E+03
  -2.510  0.3238E+02  0.2955E+03
  -2.480  0.1281E+01  0.2955E+03
  -2.450  0.1631E+01  0.2955E+03
  -2.420  0.2585E+02  0.2963E+03
  -2.390  0.5568E+02  0.2980E+03
  -2.360  0.1751E+02  0.2985E+03
  -2.330  0.1318E+02  0.2989E+03
  -2.300  0.1648E+02  0.2994E+03
  -2.270  0.2932E+01  0.2995E+03
  -2.240  0.8361E-01  0.2995E+03
  -2.210  0.1563E+01  0.2995E+03
  -2.180  0.2540E+02  0.3003E+03
  -2.150  0.5779E+02  0.3020E+03
  -2.120  0.4531E+02  0.3034E+03
  -2.090  0.6377E+02  0.3053E+03
  -2.060  0.6299E+02  0.3072E+03
  -2.030  0.3900E+02  0.3084E+03
  -2.000  0.4520E+01  0.3085E+03
  -1.970  0.1278E+02  0.3089E+03
  -1.940  0.5776E+02  0.3106E+03
  -1.910  0.7797E+02  0.3130E+03
  -1.880  0.1029E+03  0.3161E+03
  -1.850  0.4496E+02  0.3174E+03
  -1.820  0.1542E+02  0.3179E+03
  -1.790  0.5450E+02  0.3195E+03
  -1.760  0.5702E+02  0.3212E+03
  -1.730  0.6507E+02  0.3232E+03
  -1.700  0.6240E+02  0.3250E+03
  -1.670  0.4634E+02  0.3264E+03
  -1.640  0.5389E+02  0.3280E+03
  -1.610  0.2066E+03  0.3342E+03
  -1.580  0.2992E+03  0.3432E+03
  -1.550  0.1816E+03  0.3487E+03
  -1.520  0.1210E+03  0.3523E+03
  -1.490  0.1007E+03  0.3553E+03
  -1.460  0.8734E+02  0.3579E+03
  -1.430  0.1001E+03  0.3609E+03
  -1.400  0.1893E+02  0.3615E+03
  -1.370  0.1741E+02  0.3620E+03
  -1.340  0.6940E+02  0.3641E+03
  -1.310  0.1171E+03  0.3676E+03
  -1.280  0.1471E+03  0.3720E+03
  -1.250  0.6423E+02  0.3740E+03
  -1.220  0.5835E+02  0.3757E+03
  -1.190  0.2473E+02  0.3765E+03
  -1.160  0.1527E+01  0.3765E+03
  -1.130  0.2386E+01  0.3766E+03
  -1.100  0.1589E+02  0.3770E+03
  -1.070  0.2603E+02  0.3778E+03
  -1.040  0.5507E+02  0.3795E+03
  -1.010  0.3315E+02  0.3805E+03
  -0.980  0.2917E+02  0.3814E+03
